Date,DaysToNextTradingDay,DayBeforeHoliday,Volume,Return,OvernightReturn,IntradayTradingRange,BBBBondMargin,CorporateBondMargin,Dispersion
2002-03-18,1,No,1053338832.0999997,0.003680646851879869,0.0016531514497426865,0.024320375487131212,1.8500000000000005,1.0900000000000007,0.014897788682773245
2002-03-19,1,No,978495040.3249996,0.006108313837086762,0.0019105512461426422,0.022141172380927065,1.8600000000000003,1.1000000000000005,0.014847892891357546
2002-03-20,1,No,1044942050.0349997,-0.011291475280976031,-0.0049910255678168305,0.02386725158666644,1.8400000000000007,1.0900000000000007,0.019624505005442723
2002-03-21,1,No,1029734464.5074996,0.0016447762000715376,0.009422727727376205,0.027295452649450037,1.8099999999999996,1.0599999999999996,0.0188368640115694
2002-03-22,3,No,991533694.9974997,-0.004334094013908576,-0.0025018181022724412,0.02372603633702344,1.8000000000000007,1.0600000000000005,0.016850438863733358
2002-03-25,1,No,920462544.3549998,-0.012447458561431566,-1.1623387120737757e-4,0.025892552482563915,1.7999999999999998,1.0499999999999998,0.01444522770118922
2002-03-26,1,No,1052567351.31,0.008384884242701647,-1.3760463514037169e-4,0.027341497282688754,1.8200000000000003,1.0700000000000003,0.016426647022003582
2002-03-27,1,No,989508867.2749999,0.010041072837927758,0.012174736196585292,0.024278611370137523,1.8399999999999999,1.08,0.017369157145463228
2002-03-28,4,Yes,905393254.5299997,0.002812242737907146,7.410521085763839e-4,0.022700532597214,1.8600000000000003,1.0899999999999999,0.01608003199115599
2002-04-01,1,No,913405723.7224997,-0.0019206913573056844,0.005039312399177186,0.02674542065139729,1.75,0.9900000000000002,0.017552328788725646
2002-04-02,1,No,1029193357.1999997,-0.0070273602621261895,-0.004009845798479308,0.023167990105857635,1.7700000000000005,1.0100000000000007,0.01802670794813576
2002-04-03,1,No,1065035099.4049999,-0.01127826817706619,-3.414501555195505e-4,0.026762522932277537,1.7700000000000005,1,0.01573791158692815
2002-04-04,1,No,1171686335.1699996,0.00206665639320374,-0.0018246076060963413,0.025681420662153523,1.7699999999999996,1,0.02089864648915725
2002-04-05,3,No,924534263.2949997,0.0010697413906832225,0.002885715061029548,0.023975105637548937,1.7800000000000002,1.0099999999999998,0.01629676805932321
2002-04-08,1,No,1017131650.4099998,0.007037690846936477,-0.005291888452672483,0.0275855900500039,1.79,1.0100000000000007,0.016802228601787348
